Time,N,Seed,Model,Value
33,30,64,intervention,-0.01642652092989988
36,10,64,intervention,-0.01114408257011362
36,30,64,intervention,0.06173151627185389
39,10,64,intervention,0.02410535889369194
39,30,64,intervention,-0.02533701269766364
42,10,64,intervention,-0.06847832227069148
42,30,64,intervention,0.02806152436826491
45,10,64,intervention,0.03452888747827153
45,30,64,intervention,0.03217756413984299
48,10,64,intervention,-0.01493572624705425
48,30,64,intervention,-0.00479818145117355
0,10,65,intervention,-0.00539833869744777
0,30,65,intervention,0.01583938894983476
3,10,65,intervention,0.04706493252034976
3,30,65,intervention,0.06443324739232544
6,10,65,intervention,-0.02815182464206859
6,30,65,intervention,0.10450530836899492
9,10,65,intervention,0.0586121084635447
9,30,65,intervention,0.07344638994612561
12,10,65,intervention,0.0574929879224401
12,30,65,intervention,0.06058623489918305
15,10,65,intervention,-0.03735986490842252
15,30,65,intervention,0.05151257882372032
18,10,65,intervention,0.00779073798347043
18,30,65,intervention,0.01875061109431849
21,10,65,intervention,0.04434063576187059
21,30,65,intervention,0.02805056134348925
24,10,65,intervention,-0.02870674007885362
24,30,65,intervention,0.01206860017690388
27,10,65,intervention,-0.01182570995338032
27,30,65,intervention,0.02127341579371993
30,10,65,intervention,0.05121681036628127
30,30,65,intervention,0.01986016607322122
33,10,65,intervention,0.02355166290833587
33,30,65,intervention,-0.01261123333626764
36,10,65,intervention,-0.00786102994773378
36,30,65,intervention,-0.04105983457989732
39,10,65,intervention,-0.04135467778910402
39,30,65,intervention,-0.06685709621202515
42,10,65,intervention,-0.0424272637732135
42,30,65,intervention,0.01189340840308601
45,10,65,intervention,0.02084066246880968
45,30,65,intervention,0.08204281868861049
48,10,65,intervention,0.07321772780352945
48,30,65,intervention,0.02117676979847176
0,10,66,intervention,0.06804751906144803
0,30,66,intervention,0.128369280472242
3,10,66,intervention,0.02829038774166575
3,30,66,intervention,0.10422291044831972
6,10,66,intervention,0.1493721727744962
6,30,66,intervention,0.09483752999572392
9,10,66,intervention,0.0640930569108397
9,30,66,intervention,0.12083480726277628
12,10,66,intervention,-0.03394066363809615
12,30,66,intervention,0.05147298468140083
15,10,66,intervention,0.089435212018308
15,30,66,intervention,0.03792876374244008
18,10,66,intervention,0.04492990964156224
18,30,66,intervention,0.06644581676917279
21,10,66,intervention,0.02425755022477189
21,30,66,intervention,0.04153841580980671
24,10,66,intervention,0.03429587131652488
24,30,66,intervention,0.09021083167433422
27,10,66,intervention,0.02879031107468335
27,30,66,intervention,0.08780302177550045
30,10,66,intervention,0.05906972563117264
30,30,66,intervention,0.09836884184709815
33,10,66,intervention,0.0310163401806234
33,30,66,intervention,0.02298968559943288
36,10,66,intervention,0.00291578696402482
36,30,66,intervention,-0.00324244679317659
39,10,66,intervention,-6.1601773662691e-4
39,30,66,intervention,0.06955130495055782
42,10,66,intervention,-0.00749908081628806
42,30,66,intervention,-2.4814153514738e-4
45,10,66,intervention,0.05831534256983523
45,30,66,intervention,0.04585449696217036
48,10,66,intervention,0.04319700871875678
48,30,66,intervention,0.0369910242906894
0,10,67,intervention,0.01866160532526473
0,30,67,intervention,0.07648559477441062
3,10,67,intervention,0.04755217523392494
3,30,67,intervention,0.11432529251631146
6,10,67,intervention,0.02995927359941246
6,30,67,intervention,0.08335940390540035
9,10,67,intervention,0.04954204099708358
9,30,67,intervention,0.0701299992498548
12,10,67,intervention,0.0047415832835795
12,30,67,intervention,0.04046742491405319
15,10,67,intervention,-0.00200284770778987
15,30,67,intervention,0.03587686070645678
18,10,67,intervention,0.0585808748588235
18,30,67,intervention,0.0593426402318312
21,10,67,intervention,-0.01418305912014671
21,30,67,intervention,-0.00604166505544411
24,10,67,intervention,-0.01488209763923573
24,30,67,intervention,-0.02301369137322522
27,10,67,intervention,-0.03583404161834605
27,30,67,intervention,0.03798303563129864
30,10,67,intervention,-0.09327604016666435
30,30,67,intervention,-0.00161347509881543
33,10,67,intervention,0.00462005412098012
33,30,67,intervention,-0.01234627162235814
36,10,67,intervention,-0.01432331397063402
36,30,67,intervention,-0.04256786866179567
39,10,67,intervention,-0.02242069489597439
39,30,67,intervention,0.00640549352290854
42,10,67,intervention,-0.05819082251468381
42,30,67,intervention,0.01718705650452817
45,10,67,intervention,0.03274691760107006
45,30,67,intervention,-1.8717990078564e-4
48,10,67,intervention,0.02056238096237684
48,30,67,intervention,7.4936923338068e-4
0,10,68,intervention,0.00677704213299341
0,30,68,intervention,-7.8773980378872e-4
3,10,68,intervention,0.00454008700411068
3,30,68,intervention,0.02845934023061792
6,10,68,intervention,0.00167662199445209
6,30,68,intervention,0.01831636750074213
9,10,68,intervention,0.05456842953084501
9,30,68,intervention,0.00433918865524102
12,10,68,intervention,-0.00810700558332119
12,30,68,intervention,0.02777302869243227
15,10,68,intervention,-0.01698631329416873
15,30,68,intervention,0.01009336387905626
18,10,68,intervention,0.05223338552813315
18,30,68,intervention,0.05465000195184792
21,10,68,intervention,-0.0256812414400337
21,30,68,intervention,-0.00253800380487506
24,10,68,intervention,-0.05885462349574112
24,30,68,intervention,-0.09153427485121628
27,10,68,intervention,-0.0640742069269387
27,30,68,intervention,-0.07210144628200695
30,10,68,intervention,-0.05770112166725281
30,30,68,intervention,-0.05025442062837464
33,10,68,intervention,-0.01547482068323389
33,30,68,intervention,-0.04783368180518654
36,10,68,intervention,-0.02449132944487542
36,30,68,intervention,-0.03276373887257038
39,10,68,intervention,-0.05455135318921665
39,30,68,intervention,-0.06481295441121919
42,10,68,intervention,-0.07559691970251445
42,30,68,intervention,-0.08846388524189117
45,10,68,intervention,-0.08930580746564297
45,30,68,intervention,-0.09685122266394317
48,10,68,intervention,-0.04941225721290658
48,30,68,intervention,-0.07033915556606943
0,10,69,intervention,-0.00854408004179748
0,30,69,intervention,-0.02601175846647482
3,10,69,intervention,-0.02477662669742881
3,30,69,intervention,0.02270503887339978
6,10,69,intervention,-0.05243857526393085
6,30,69,intervention,-0.04703165888193372
9,10,69,intervention,-0.05055318500333618
9,30,69,intervention,-0.07283408940056264
12,10,69,intervention,-0.02244081871588568
12,30,69,intervention,-0.0508255713396604
15,10,69,intervention,-0.03239300513033846
15,30,69,intervention,-0.07320357411046971
18,10,69,intervention,-0.04247606122966976
18,30,69,intervention,-0.04936159546853387
21,10,69,intervention,-0.04799109998948616
21,30,69,intervention,-0.0514755319560539
24,10,69,intervention,-0.01231135336117682
24,30,69,intervention,-0.03737080039451392
27,10,69,intervention,-0.02709209284964517
27,30,69,intervention,-0.06073470132680247
30,10,69,intervention,-0.06644430477176799
30,30,69,intervention,-0.05740884174910253
33,10,69,intervention,-0.10386209947660376
33,30,69,intervention,-0.04986678453724983
36,10,69,intervention,-0.03253094687935427
36,30,69,intervention,-0.07377102537157774
39,10,69,intervention,-0.07130634349881367
39,30,69,intervention,-0.08454002789752012
42,10,69,intervention,-0.00189290352198875
42,30,69,intervention,-0.03823184626877243
45,10,69,intervention,-0.05533833057282174
45,30,69,intervention,-0.07210107242178647
48,10,69,intervention,-0.02688418604478744
48,30,69,intervention,-0.0655153027325085
0,10,7,intervention,0.02234163719481237
0,30,7,intervention,0.1611992913969268
3,10,7,intervention,0.09563423114154147
3,30,7,intervention,0.1349564492491323
6,10,7,intervention,0.12296771279215166
6,30,7,intervention,0.19392254902263048
9,10,7,intervention,0.10677433183097534
9,30,7,intervention,0.1130173328442646
12,10,7,intervention,0.07981943397067323
12,30,7,intervention,0.1339845798345698
15,10,7,intervention,0.08465695945329717
15,30,7,intervention,0.12608376203054725
18,10,7,intervention,0.06033637883922574
18,30,7,intervention,0.1338307849190764
21,10,7,intervention,0.05951346807071364
21,30,7,intervention,0.06244734589543178
24,10,7,intervention,0.00512447183550132
24,30,7,intervention,0.06955060172888922
27,10,7,intervention,0.03596526086389418
27,30,7,intervention,0.12115118293387238
30,10,7,intervention,0.0697080956875016
30,30,7,intervention,0.06028513394847244
33,10,7,intervention,-0.02137305564387706
33,30,7,intervention,0.0754887875025786
36,10,7,intervention,0.0398479965130807
36,30,7,intervention,0.02237890462562566
39,10,7,intervention,0.04507726613198718
39,30,7,intervention,0.00150598990108734
42,10,7,intervention,-0.02422365632391583
42,30,7,intervention,0.05304118255793482
45,10,7,intervention,0.03861786251265118
45,30,7,intervention,0.01480948385929891
48,10,7,intervention,-0.05417196379851338
48,30,7,intervention,-0.05562210900373642
0,10,70,intervention,0.01009589468996766
0,30,70,intervention,0.02172177501907301
3,10,70,intervention,-0.00516194221892074
3,30,70,intervention,0.04815273422547802
6,10,70,intervention,0.02213001054116199
6,30,70,intervention,0.10174595443004296
9,10,70,intervention,-0.00163449907431051
9,30,70,intervention,0.07181365888978643
12,10,70,intervention,0.04272341286018301
12,30,70,intervention,3.5146996647883e-4
15,10,70,intervention,-0.00825598577870204
15,30,70,intervention,-0.01137852159065217
18,10,70,intervention,0.00112493744046946
18,30,70,intervention,0.03593235375919385
21,10,70,intervention,0.02957070295247329
21,30,70,intervention,0.03210667020193442
24,10,70,intervention,0.01144770905643029
24,30,70,intervention,0.05572636342633593
27,10,70,intervention,-0.03650356017300495
27,30,70,intervention,0.02257349830031391
30,10,70,intervention,0.01567000295201508
30,30,70,intervention,0.05149403459894112
33,10,70,intervention,0.04052876873230112
33,30,70,intervention,-0.01523551255249423
36,10,70,intervention,-0.02490555843798966
36,30,70,intervention,0.01349961915112628
39,10,70,intervention,0.02950521271758404
39,30,70,intervention,-0.01936235426838481
42,10,70,intervention,0.0055456121051809
42,30,70,intervention,9.1533771336958e-4
45,10,70,intervention,-0.01639572162526695
45,30,70,intervention,-0.01534261217224172
48,10,70,intervention,-0.04710684266733971
48,30,70,intervention,-0.04350360912156111
0,10,71,intervention,0.06849419235653031
0,30,71,intervention,0.14473900048760377
3,10,71,intervention,0.10708971765239386
3,30,71,intervention,0.19276669570445237
6,10,71,intervention,0.11368622815998344
6,30,71,intervention,0.1748148717699173
9,10,71,intervention,0.19795823939937204
9,30,71,intervention,0.14062166099700493
12,10,71,intervention,0.15337930299741842
12,30,71,intervention,0.09155117138833375
15,10,71,intervention,0.1997936835627009
15,30,71,intervention,0.13139414777819527
18,10,71,intervention,0.11114319040630775
18,30,71,intervention,0.12932730297832115
21,10,71,intervention,0.11479338139213424
21,30,71,intervention,0.10738551061867808
24,10,71,intervention,0.12558866235058805
24,30,71,intervention,0.08858132790999183
27,10,71,intervention,0.11929526834673652
27,30,71,intervention,0.14369781595151698
30,10,71,intervention,0.08883583406292363
30,30,71,intervention,0.1523327357688699
33,10,71,intervention,0.12514237467902553
33,30,71,intervention,0.10812071660336176
36,10,71,intervention,0.15525323997814966
36,30,71,intervention,0.10852841871463
39,10,71,intervention,0.08343590912789986
39,30,71,intervention,0.08756441101236288
42,10,71,intervention,0.16126710055209842
42,30,71,intervention,0.12787808208982998
45,10,71,intervention,0.03441074507759546
45,30,71,intervention,0.05390901253207323
48,10,71,intervention,0.1050381849275069
48,30,71,intervention,0.08534748401317246
0,10,72,intervention,-0.06589984955839454
0,30,72,intervention,-0.00128272583748705
3,10,72,intervention,0.01519001048026188
3,30,72,intervention,0.02545294441957036
6,10,72,intervention,0.07430982981207139
6,30,72,intervention,-0.02310160090306362
9,10,72,intervention,-0.02012918589679567
9,30,72,intervention,-0.02863110737953961
12,10,72,intervention,0.0262110316835839
12,30,72,intervention,-0.02745719073166971
15,10,72,intervention,-0.01776161927316428
15,30,72,intervention,-0.01552381244307166
18,10,72,intervention,-0.04373415195795614
18,30,72,intervention,-0.00421531088622988
21,10,72,intervention,0.01284397712141833
21,30,72,intervention,0.02812695503645654
24,10,72,intervention,-0.0420662769644998
24,30,72,intervention,-0.07275130993902747
27,10,72,intervention,8.8652410529278e-4
27,30,72,intervention,0.01093372264769953
30,10,72,intervention,0.04293481620791843
30,30,72,intervention,-0.00443120034557362
33,10,72,intervention,-0.01568497985847916
33,30,72,intervention,-0.06887631707341695
36,10,72,intervention,-0.02969231866208468
36,30,72,intervention,-0.01455279172967358
39,10,72,intervention,-0.01298066279856891
39,30,72,intervention,-0.02937743375911699
42,10,72,intervention,-0.04552697206282094
42,30,72,intervention,-0.07237373905441173
45,10,72,intervention,-0.03776590019011726
45,30,72,intervention,-0.06935439536098144
48,10,72,intervention,-0.05594577918316702
48,30,72,intervention,-0.02748559289216218
0,10,73,intervention,6.7417497716875e-4
0,30,73,intervention,0.01087939819157694
3,10,73,intervention,0.02279806393652031
3,30,73,intervention,0.05338670265356099
6,10,73,intervention,0.05082122848812664
6,30,73,intervention,0.03540059103855174
9,10,73,intervention,0.06442095805639471
9,30,73,intervention,0.06373914246024759
12,10,73,intervention,0.05281766019105042
12,30,73,intervention,0.02774674973239782
15,10,73,intervention,0.00739273319977139
15,30,73,intervention,-0.02860334547591064
18,10,73,intervention,0.01814986005009502
18,30,73,intervention,0.01070051187094137
21,10,73,intervention,-0.02830072377440521
21,30,73,intervention,0.00437435248162776
24,10,73,intervention,-0.00820165243687897
24,30,73,intervention,0.01666653842006078
27,10,73,intervention,0.03991357457374416
27,30,73,intervention,0.00510430311636781
30,10,73,intervention,0.02765579977903081
30,30,73,intervention,0.00404119372249404
33,10,73,intervention,-0.01707569678864512
33,30,73,intervention,-0.01180229334320343
36,10,73,intervention,0.03170767055108523
36,30,73,intervention,-0.01516535708552081
39,10,73,intervention,-0.01579403797706991
39,30,73,intervention,0.00286082023076701
42,10,73,intervention,0.0208830993400113
42,30,73,intervention,-0.00843714500850944
45,10,73,intervention,0.00380007300432068
45,30,73,intervention,-0.0090904296173697
48,10,73,intervention,0.00280291110216757
48,30,73,intervention,7.1997186324126e-4
0,10,74,intervention,0.02798573706949388
