Time,N,Seed,Model,Value
12,10,12,control,-0.02276948560275391
12,30,12,control,-0.10791994200143935
15,10,12,control,-0.09232022989011245
15,30,12,control,-0.1304802392843696
18,10,12,control,-0.01501623461896919
18,30,12,control,-0.0350947280173063
21,10,12,control,-0.07303482922847973
21,30,12,control,-0.09869173742939127
24,10,12,control,-0.00787787572754136
24,30,12,control,-0.08543322503066665
27,10,12,control,-0.06385935928974036
27,30,12,control,-0.06967043984168762
30,10,12,control,-0.0884004604076431
30,30,12,control,-0.10659949276875633
33,10,12,control,-0.11504526052528342
33,30,12,control,-0.07961341631857254
36,10,12,control,-0.05781244394857242
36,30,12,control,-0.06428006861003241
39,10,12,control,-0.06281725132655792
39,30,12,control,-0.07889019847762259
42,10,12,control,-0.02709650052423708
42,30,12,control,-0.09067498521306776
45,10,12,control,-0.02389909731889782
45,30,12,control,-0.08742343246703557
48,10,12,control,-0.04785240523600109
48,30,12,control,-0.06992563318251624
0,10,120,control,0.01127555847795786
0,30,120,control,-0.01296183662119549
3,10,120,control,0.00201233091767614
3,30,120,control,0.00200228536398275
6,10,120,control,-0.02563258636210204
6,30,120,control,-0.06038019601523459
9,10,120,control,-0.01960650924467725
9,30,120,control,-0.04521849793526461
12,10,120,control,-0.02998670463837877
12,30,120,control,0.01109053364767716
15,10,120,control,0.0635642599754276
15,30,120,control,0.03914261106050323
18,10,120,control,-0.00233964237261986
18,30,120,control,-0.01546048641865324
21,10,120,control,0.0163584047850532
21,30,120,control,-0.0193684701248054
24,10,120,control,0.01217937719394833
24,30,120,control,0.01727450969757834
27,10,120,control,-0.00646421660097769
27,30,120,control,-0.01614336049686545
30,10,120,control,-0.03618786120047986
30,30,120,control,-0.05188557686425824
33,10,120,control,-0.00745543635142856
33,30,120,control,-0.0112775725540711
36,10,120,control,0.04398436748193579
36,30,120,control,-0.00108063679580958
39,10,120,control,0.06173579019556066
39,30,120,control,-0.00885844985988144
42,10,120,control,0.02361037722076798
42,30,120,control,-0.01772863544649419
45,10,120,control,0.02227627316728142
45,30,120,control,0.04252583787129577
48,10,120,control,-0.00722140546840844
48,30,120,control,-0.04134555165231857
0,10,121,control,-0.04232390447221718
0,30,121,control,-0.03092728639419072
3,10,121,control,-0.00640922924324305
3,30,121,control,-0.03306464416187538
6,10,121,control,-0.04117015026749239
6,30,121,control,-0.03707545316426008
9,10,121,control,-0.02998409895765843
9,30,121,control,-0.02645881943962664
12,10,121,control,-0.03206606770097396
12,30,121,control,-0.02955808017938612
15,10,121,control,-5.1104698346809e-4
15,30,121,control,-0.00364722017990016
18,10,121,control,0.0202365404844831
18,30,121,control,-0.03752013644112854
21,10,121,control,-0.03795297713053583
21,30,121,control,-0.02647280062869966
24,10,121,control,-0.05991253939786058
24,30,121,control,-0.04634714147081799
27,10,121,control,-0.05272608772789641
27,30,121,control,-0.04490198023695139
30,10,121,control,-0.0565313114897449
30,30,121,control,-0.0417004135267615
33,10,121,control,-0.03746524746818799
33,30,121,control,-0.04944472712507426
36,10,121,control,-0.02695997935558443
36,30,121,control,-0.02949035878948187
39,10,121,control,-0.04747777454564279
39,30,121,control,-0.05302694415442755
42,10,121,control,-0.02798397200829815
42,30,121,control,-0.07668162898020159
45,10,121,control,-0.01772416873777919
45,30,121,control,-0.04819852645542424
48,10,121,control,-0.02566297358321498
48,30,121,control,-0.00610187084294127
0,10,122,control,0.02366070110491833
0,30,122,control,0.04853422325162357
3,10,122,control,0.04971615606025721
3,30,122,control,0.01386358610750515
6,10,122,control,-0.00607371838806053
6,30,122,control,0.04234450470781772
9,10,122,control,0.03143494171419255
9,30,122,control,0.01442415407066408
12,10,122,control,-0.00309010070650064
12,30,122,control,0.01175252239416239
15,10,122,control,0.06640922240671995
15,30,122,control,0.04872736082326852
18,10,122,control,-0.01631300002728013
18,30,122,control,0.02084515294101784
21,10,122,control,0.01493093436661396
21,30,122,control,0.04368746917834486
24,10,122,control,0.03070570736139505
24,30,122,control,0.02250885082297795
27,10,122,control,0.07832109097122457
27,30,122,control,0.07150629616723973
30,10,122,control,0.03916563707352668
30,30,122,control,0.04142341743739147
33,10,122,control,0.0103829550732566
33,30,122,control,0.01906982279984315
36,10,122,control,0.01578670040689213
36,30,122,control,0.06086923985796576
39,10,122,control,-0.02689333517479967
39,30,122,control,0.0306129754472965
42,10,122,control,0.02333561494219093
42,30,122,control,0.04867313182550232
45,10,122,control,0.02789576736656493
45,30,122,control,0.04472407499537135
48,10,122,control,0.02503998299979174
48,30,122,control,0.03637860935696687
0,10,123,control,-0.02724130754599514
0,30,123,control,-0.0292693980169611
3,10,123,control,7.253349161211318e-5
3,30,123,control,-0.02590653712071094
6,10,123,control,-0.02735497580951567
6,30,123,control,3.2600457971903e-4
9,10,123,control,-0.0340459411006721
9,30,123,control,-0.00118254336574653
12,10,123,control,0.01249867534433761
12,30,123,control,0.00612669835205476
15,10,123,control,-0.02882025862547211
15,30,123,control,-0.02371806815586642
18,10,123,control,-0.00434682275804101
18,30,123,control,0.01285217504993464
21,10,123,control,-0.02101459073831906
21,30,123,control,-0.01007189635073377
24,10,123,control,-0.02390156854087067
24,30,123,control,-0.02280362417601273
27,10,123,control,-0.04658921338815535
27,30,123,control,-0.02931575658094259
30,10,123,control,-0.03014331234737292
30,30,123,control,-0.01372097564099151
33,10,123,control,-0.01350765869860133
33,30,123,control,0.00937021275276828
36,10,123,control,0.00796760223095534
36,30,123,control,0.01257233294444237
39,10,123,control,0.02029041233536001
39,30,123,control,-0.0058874223116144
42,10,123,control,0.00645139892693689
42,30,123,control,-0.00471862984698923
45,10,123,control,-0.01106879193431369
45,30,123,control,0.00655810686066231
48,10,123,control,-0.02161046749002752
48,30,123,control,-0.01836956705168271
0,10,124,control,0.02624222324482706
0,30,124,control,0.04730781696084098
3,10,124,control,0.01474552968558984
3,30,124,control,0.04596629650277251
6,10,124,control,0.05594218042519026
6,30,124,control,0.0638316514465135
9,10,124,control,0.07536374755606795
9,30,124,control,0.06541999511118474
12,10,124,control,0.01467873272695071
12,30,124,control,0.04221800023132455
15,10,124,control,0.04569748931308263
15,30,124,control,0.05655046588255999
18,10,124,control,0.00909689625652124
18,30,124,control,0.0477248222351752
21,10,124,control,0.05677746257545154
21,30,124,control,0.04908568559732658
24,10,124,control,0.06487941406511684
24,30,124,control,0.04347402199631409
27,10,124,control,0.02409475221262162
27,30,124,control,0.07773445053958646
30,10,124,control,0.03545511517331383
30,30,124,control,0.07007077996408578
33,10,124,control,0.04788549181493377
33,30,124,control,0.08639998504549903
36,10,124,control,0.00280963775016714
36,30,124,control,0.05668243874560258
39,10,124,control,0.06690957416176951
39,30,124,control,0.10236389545235548
42,10,124,control,0.0805433321073631
42,30,124,control,0.08823307384614841
45,10,124,control,0.07523234151578632
45,30,124,control,0.06405304576662277
48,10,124,control,0.08709108324063165
48,30,124,control,0.05388286374535807
0,10,125,control,-0.00184687001059933
0,30,125,control,-0.01815669262330677
3,10,125,control,-0.02541814151448356
3,30,125,control,-0.0084763499280833
6,10,125,control,0.02441551860110907
6,30,125,control,-0.00332906015808948
9,10,125,control,0.03718061164170402
9,30,125,control,-0.01323054296128222
12,10,125,control,0.01834199303083789
12,30,125,control,0.02513556728950336
15,10,125,control,0.04992516663093925
15,30,125,control,0.02201182271791935
18,10,125,control,0.02219793049794827
18,30,125,control,-0.03380727140738205
21,10,125,control,0.03893758432269332
21,30,125,control,1.2250192491747e-4
24,10,125,control,0.00394370397993238
24,30,125,control,0.02391869915630636
27,10,125,control,0.01636377216004723
27,30,125,control,-0.00506130226283215
30,10,125,control,-0.00665478099533807
30,30,125,control,0.00685722811571262
33,10,125,control,-0.06881237848956338
33,30,125,control,-0.0078372023044737
36,10,125,control,0.03418368242406679
36,30,125,control,-0.02762510855759523
39,10,125,control,0.00357535533438967
39,30,125,control,-0.00354368518400735
42,10,125,control,0.01922848534588347
42,30,125,control,-0.00645105780456688
45,10,125,control,-0.0694015253837509
45,30,125,control,0.00189484951811851
48,10,125,control,0.00965011935376859
48,30,125,control,0.02560548403599459
0,10,126,control,-0.00176949665437531
0,30,126,control,0.11797203987202612
3,10,126,control,0.03618024497199287
3,30,126,control,0.09983408606163242
6,10,126,control,0.05739324428565279
6,30,126,control,0.05940935074333518
9,10,126,control,0.06288998607132662
9,30,126,control,0.06511612088788035
12,10,126,control,0.03047507738398835
12,30,126,control,0.0629507250424029
15,10,126,control,0.08881337231581683
15,30,126,control,0.1004864570179624
18,10,126,control,0.06114949286789455
18,30,126,control,0.07430484284987973
21,10,126,control,0.03263061073942677
21,30,126,control,0.05111417567614346
24,10,126,control,0.05494081748558553
24,30,126,control,0.07095529260525063
27,10,126,control,0.02902435788178033
27,30,126,control,0.11035791787206344
30,10,126,control,0.06276551127589829
30,30,126,control,0.12275590734663522
33,10,126,control,0.01096001325707954
33,30,126,control,0.05145894375118878
36,10,126,control,0.08660908665198533
36,30,126,control,0.08264793194246532
39,10,126,control,0.05166735132158603
39,30,126,control,0.11811181504628047
42,10,126,control,0.07103235736705328
42,30,126,control,0.07656231309923113
45,10,126,control,0.06396191926599491
45,30,126,control,0.09389449472605942
48,10,126,control,0.10136833724021342
48,30,126,control,0.10145636680930777
0,10,127,control,-0.07353886691564727
0,30,127,control,-0.04539805648681398
3,10,127,control,-0.06461482889262192
3,30,127,control,-0.06395294696279694
6,10,127,control,-0.0645948354558425
6,30,127,control,-0.04627150364706815
9,10,127,control,-0.04578081416528214
9,30,127,control,-0.06827524354347406
12,10,127,control,-0.05058087944295334
12,30,127,control,-0.08017575948787045
15,10,127,control,-0.02313940876527733
15,30,127,control,-0.0411445152555121
18,10,127,control,-0.04732536621532259
18,30,127,control,-0.04267486486794687
21,10,127,control,-0.01888212150368353
21,30,127,control,-0.05556276744272891
24,10,127,control,-0.085716204995311
24,30,127,control,-0.0921728684759927
27,10,127,control,-0.06408166443762908
27,30,127,control,-0.07408063157961355
30,10,127,control,-0.02521403206272498
30,30,127,control,-0.04489126508611411
33,10,127,control,-0.00318807997488317
33,30,127,control,-0.0709796294538567
36,10,127,control,-0.04844586361490006
36,30,127,control,-0.04429055403247083
39,10,127,control,-0.06487609893136564
39,30,127,control,-0.05638454242728701
42,10,127,control,-0.07852114571872387
42,30,127,control,-0.07710295316603293
45,10,127,control,-0.02171470655776935
45,30,127,control,-0.04735846681427142
48,10,127,control,-0.04423968118376288
48,30,127,control,-0.05044806525317978
0,10,128,control,-0.03687163986088631
0,30,128,control,0.00995079877436221
3,10,128,control,0.00248976000483722
3,30,128,control,-0.00352103592287658
6,10,128,control,0.02254347227673078
6,30,128,control,-0.01189989927153514
9,10,128,control,0.11872283907292584
9,30,128,control,-0.04871743359579238
12,10,128,control,0.03533976111256219
12,30,128,control,0.00949322781906926
15,10,128,control,0.00314383341618926
15,30,128,control,-0.04171153634668697
18,10,128,control,0.0661477287722117
18,30,128,control,0.05010131918506559
21,10,128,control,-0.02419056468833918
21,30,128,control,-0.01171450227175192
24,10,128,control,-0.0080856933468775
24,30,128,control,-0.03355628150057425
27,10,128,control,-0.02299204956354601
27,30,128,control,0.00748142035009327
30,10,128,control,0.00121395613084873
30,30,128,control,-0.04173288223331995
33,10,128,control,-0.01388208566455742
33,30,128,control,-0.00375195643426322
36,10,128,control,0.07977039318815342
36,30,128,control,-0.00433642964991805
39,10,128,control,0.00698983967011168
39,30,128,control,0.01565675835482634
42,10,128,control,0.00196944424538671
42,30,128,control,0.02401223195907833
45,10,128,control,-0.04317581760137089
45,30,128,control,-0.04004083515843924
48,10,128,control,0.0190017132852738
48,30,128,control,-0.03770531021189562
0,10,129,control,-0.0565947950688188
0,30,129,control,-0.101306922967893
3,10,129,control,-0.03602962889164219
3,30,129,control,-0.10120751652348688
6,10,129,control,-0.04707029100498969
6,30,129,control,-0.07599282848089789
9,10,129,control,-0.06689293055360654
9,30,129,control,-0.10457564506916156
12,10,129,control,-0.05542034638466412
12,30,129,control,-0.09896457917825016
15,10,129,control,-0.04244007771753315
15,30,129,control,-0.09209897921422382
18,10,129,control,-0.0806231412445572
18,30,129,control,-0.10505297702369454
21,10,129,control,-0.08392474740664584
21,30,129,control,-0.08295650689142199
24,10,129,control,-0.0465384808767127
24,30,129,control,-0.06496931688988598
27,10,129,control,-0.07036052783780485
27,30,129,control,-0.06596432071882521
30,10,129,control,-0.04495495558518008
30,30,129,control,-0.08109573068687506
33,10,129,control,-0.06929516681261041
33,30,129,control,-0.07917972119703107
36,10,129,control,-0.08306165657565387
36,30,129,control,-0.11491562406437972
39,10,129,control,-0.00333868868483882
39,30,129,control,-0.04825315021887414
42,10,129,control,-0.06089068357175573
42,30,129,control,-0.10308616534910917
45,10,129,control,-0.12537593333631775
45,30,129,control,-0.07324412639759563
48,10,129,control,-0.07695152570246086
48,30,129,control,-0.1007686803411951
0,10,13,control,0.00696682605547036
0,30,13,control,0.05259690247126689
3,10,13,control,0.02249568387438229
3,30,13,control,0.03153003820348604
6,10,13,control,0.02342209729876284
6,30,13,control,-0.0266656338507052
9,10,13,control,-0.02130990702368344
9,30,13,control,0.00518434501824775
12,10,13,control,0.0749399988377139
12,30,13,control,0.06217873790909521
15,10,13,control,0.09095256460073443
15,30,13,control,0.05247462113542881
18,10,13,control,0.00919312053300875
18,30,13,control,0.02097395399838048
21,10,13,control,-0.04990358878951092
21,30,13,control,0.01813755958467523
24,10,13,control,0.10816675868790802
24,30,13,control,0.05065339630912575
27,10,13,control,0.02807831860905967
27,30,13,control,-0.008048486162145
30,10,13,control,-0.0624600423953633
30,30,13,control,0.03452339640101461
33,10,13,control,0.02644840850327149
33,30,13,control,0.04563833721755584
36,10,13,control,0.07418478826105736
36,30,13,control,0.040268050455823
39,10,13,control,-0.03181961891865074
